Datums;AdministrativiTeritorialasVienibasNosaukums;ATVK;ApstiprinataCOVID19infekcija;AktivaCOVID19infekcija;;;
2020.07.13.;Ilūkstes novads;0440801;0;0;;;
2020.07.13.;Inčukalna novads;0801800;0;0;;;
2020.07.13.;Jaunjelgavas novads;0321000;0;0;;;
2020.07.13.;Jaunpiebalgas novads;0425700;0;0;;;
2020.07.13.;Jaunpils novads;0905700;0;0;;;
2020.07.13.;Jelgava;0090000;27;no 1 līdz 5;;;
2020.07.13.;Jelgavas novads;0540200;8;no 1 līdz 5;;;
2020.07.13.;Jēkabpils;0110000;no 1 līdz 5;0;;;
2020.07.13.;Jēkabpils novads;0560200;0;0;;;
2020.07.13.;Jūrmala;0130000;41;no 1 līdz 5;;;
2020.07.13.;Kandavas novads;0901201;0;0;;;
2020.07.13.;Kārsavas novads;0681000;no 1 līdz 5;0;;;
2020.07.13.;Kocēnu novads;0960200;14;no 1 līdz 5;;;
2020.07.13.;Kokneses novads;0326100;no 1 līdz 5;0;;;
2020.07.13.;Krāslavas novads;0600202;0;0;;;
2020.07.13.;Krimuldas novads;0806900;0;0;;;
2020.07.13.;Krustpils novads;0566900;no 1 līdz 5;0;;;
2020.07.13.;Kuldīgas novads;0620200;6;0;;;
2020.07.13.;Ķeguma novads;0741001;no 1 līdz 5;0;;;
2020.07.13.;Ķekavas novads;0800800;19;0;;;
2020.07.13.;Lielvārdes novads;0741401;10;0;;;
2020.07.13.;Liepāja;0170000;28;no 1 līdz 5;;;
2020.07.13.;Limbažu novads;0660200;15;0;;;
2020.07.13.;Līgatnes novads;0421200;no 1 līdz 5;0;;;
2020.07.13.;Līvānu novads;0761201;0;0;;;
2020.07.13.;Lubānas novads;0701400;0;0;;;
2020.07.13.;Ludzas novads;0680200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.13.;Madonas novads;0700200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.13.;Mazsalacas novads;0961000;no 1 līdz 5;0;;;
2020.07.13.;Mālpils novads;0807400;no 1 līdz 5;0;;;
2020.07.13.;Mārupes novads;0807600;14;0;;;
2020.07.13.;Mērsraga novads;0887600;no 1 līdz 5;0;;;
2020.07.13.;Naukšēnu novads;0967300;0;0;;;
2020.07.13.;Neretas novads;0327100;no 1 līdz 5;0;;;
2020.07.13.;Nīcas novads;0647900;0;0;;;
2020.07.13.;Ogres novads;0740202;11;no 1 līdz 5;;;
2020.07.13.;Olaines novads;0801000;13;no 1 līdz 5;;;
2020.07.13.;Ozolnieku novads;0546701;10;no 1 līdz 5;;;
2020.07.13.;Pārgaujas novads;0427500;no 1 līdz 5;0;;;
2020.07.13.;Pāvilostas novads;0641401;0;0;;;
2020.07.13.;Pļaviņu novads;0321400;0;0;;;
2020.07.13.;Preiļu novads;0760202;no 1 līdz 5;0;;;
2020.07.13.;Priekules novads;0641600;no 1 līdz 5;0;;;
2020.07.13.;Priekuļu novads;0427300;46;7;;;
2020.07.13.;Raunas novads;0427700;no 1 līdz 5;0;;;
2020.07.13.;Rēzekne;0210000;no 1 līdz 5;no 1 līdz 5;;;
2020.07.13.;Rēzeknes novads;0780200;no 1 līdz 5;0;;;
2020.07.13.;Riebiņu novads;0766300;no 1 līdz 5;0;;;
2020.07.13.;Rīga;0010000;611;70;;;
2020.07.13.;Rojas novads;0888301;0;0;;;
2020.07.13.;Ropažu novads;0808400;no 1 līdz 5;0;;;
2020.07.13.;Rucavas novads;0648500;0;0;;;
2020.07.13.;Rugāju novads;0387500;no 1 līdz 5;0;;;
2020.07.13.;Rundāles novads;0407700;0;0;;;
2020.07.13.;Rūjienas novads;0961600;no 1 līdz 5;0;;;
2020.07.13.;Salacgrīvas novads;0661400;no 1 līdz 5;0;;;
2020.07.13.;Salas novads;0568700;0;0;;;
2020.07.13.;Salaspils novads;0801200;21;no 1 līdz 5;;;
2020.07.13.;Saldus novads;0840200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.13.;Saulkrastu novads;0801400;no 1 līdz 5;0;;;
2020.07.13.;Sējas novads;0809200;no 1 līdz 5;0;;;
2020.07.13.;Siguldas novads;0801601;11;no 1 līdz 5;;;
2020.07.13.;Skrīveru novads;0328200;no 1 līdz 5;0;;;
2020.07.13.;Skrundas novads;0621200;no 1 līdz 5;0;;;
2020.07.13.;Smiltenes novads;0941600;13;0;;;
2020.07.13.;Stopiņu novads;0809600;14;no 1 līdz 5;;;
2020.07.13.;Strenču novads;0941800;0;0;;;
2020.07.13.;Talsu novads;0880200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.13.;Tērvetes novads;0468900;0;0;;;
2020.07.13.;Tukuma novads;0900200;6;0;;;
2020.07.13.;Vaiņodes novads;0649300;0;0;;;
2020.07.13.;Valkas novads;0940200;6;no 1 līdz 5;;;
2020.07.13.;Valmiera;0250000;29;0;;;
2020.07.13.;Varakļānu novads;0701800;0;0;;;
2020.07.13.;Vārkavas novads;0769101;0;0;;;
2020.07.13.;Vecpiebalgas novads;0429300;no 1 līdz 5;0;;;
2020.07.13.;Vecumnieku novads;0409500;no 1 līdz 5;0;;;
2020.07.13.;Ventspils;0270000;no 1 līdz 5;no 1 līdz 5;;;
2020.07.13.;Ventspils novads;0980200;no 1 līdz 5;0;;;
2020.07.13.;Viesītes novads;0561800;0;0;;;
2020.07.13.;Viļakas novads;0381600;0;0;;;
2020.07.13.;Viļānu novads;0781800;0;0;;;
2020.07.13.;Zilupes novads;0681801;0;0;;;
2020.07.14.;Adrese nav norādīta;Nav;0;0;;;
2020.07.14.;Aglonas novads;0604300;0;0;;;
2020.07.14.;Aizkraukles novads;0320200;7;0;;;
2020.07.14.;Aizputes novads;0640600;no 1 līdz 5;0;;;
2020.07.14.;Aknīstes novads;0560800;0;0;;;
2020.07.14.;Alojas novads;0661000;no 1 līdz 5;0;;;
2020.07.14.;Alsungas novads;0624200;no 1 līdz 5;0;;;
2020.07.14.;Alūksnes novads;0360200;no 1 līdz 5;0;;;
2020.07.14.;Amatas novads;0424701;no 1 līdz 5;0;;;
2020.07.14.;Apes novads;0360800;0;0;;;
2020.07.14.;Auces novads;0460800;0;0;;;
2020.07.14.;Ādažu novads;0804400;no 1 līdz 5;0;;;
2020.07.14.;Babītes novads;0804900;12;no 1 līdz 5;;;
2020.07.14.;Baldones novads;0800600;no 1 līdz 5;0;;;
2020.07.14.;Baltinavas novads;0384400;0;0;;;
2020.07.14.;Balvu novads;0380200;0;0;;;
2020.07.14.;Bauskas novads;0400200;17;8;;;
2020.07.14.;Beverīnas novads;0964700;no 1 līdz 5;0;;;
2020.07.14.;Brocēnu novads;0840601;0;0;;;
2020.07.14.;Burtnieku novads;0967101;no 1 līdz 5;no 1 līdz 5;;;
2020.07.14.;Carnikavas novads;0805200;no 1 līdz 5;0;;;
2020.07.14.;Cesvaines novads;0700800;0;0;;;
2020.07.14.;Cēsu novads;0420200;8;0;;;
2020.07.14.;Ciblas novads;0684901;no 1 līdz 5;no 1 līdz 5;;;
2020.07.14.;Dagdas novads;0601000;no 1 līdz 5;0;;;
2020.07.14.;Daugavpils;0050000;15;no 1 līdz 5;;;
2020.07.14.;Daugavpils novads;0440200;no 1 līdz 5;0;;;
2020.07.14.;Dobeles novads;0460200;no 1 līdz 5;0;;;
2020.07.14.;Dundagas novads;0885100;0;0;;;
2020.07.14.;Durbes novads;0640801;no 1 līdz 5;0;;;
2020.07.14.;Engures novads;0905100;no 1 līdz 5;0;;;
2020.07.14.;Ērgļu novads;0705500;0;0;;;
2020.07.14.;Garkalnes novads;0806000;13;no 1 līdz 5;;;
2020.07.14.;Grobiņas novads;0641000;no 1 līdz 5;0;;;
2020.07.14.;Gulbenes novads;0500200;0;0;;;
2020.07.14.;Iecavas novads;0406400;no 1 līdz 5;0;;;
2020.07.14.;Ikšķiles novads;0740600;no 1 līdz 5;0;;;
2020.07.14.;Ilūkstes novads;0440801;0;0;;;
2020.07.14.;Inčukalna novads;0801800;0;0;;;
2020.07.14.;Jaunjelgavas novads;0321000;0;0;;;
2020.07.14.;Jaunpiebalgas novads;0425700;0;0;;;
2020.07.14.;Jaunpils novads;0905700;0;0;;;
2020.07.14.;Jelgava;0090000;27;no 1 līdz 5;;;
2020.07.14.;Jelgavas novads;0540200;8;no 1 līdz 5;;;
2020.07.14.;Jēkabpils;0110000;no 1 līdz 5;0;;;
2020.07.14.;Jēkabpils novads;0560200;0;0;;;
2020.07.14.;Jūrmala;0130000;41;no 1 līdz 5;;;
2020.07.14.;Kandavas novads;0901201;0;0;;;
2020.07.14.;Kārsavas novads;0681000;no 1 līdz 5;0;;;
2020.07.14.;Kocēnu novads;0960200;14;no 1 līdz 5;;;
2020.07.14.;Kokneses novads;0326100;no 1 līdz 5;0;;;
2020.07.14.;Krāslavas novads;0600202;0;0;;;
2020.07.14.;Krimuldas novads;0806900;0;0;;;
2020.07.14.;Krustpils novads;0566900;no 1 līdz 5;0;;;
2020.07.14.;Kuldīgas novads;0620200;6;0;;;
2020.07.14.;Ķeguma novads;0741001;no 1 līdz 5;0;;;
2020.07.14.;Ķekavas novads;0800800;19;0;;;
2020.07.14.;Lielvārdes novads;0741401;10;0;;;
2020.07.14.;Liepāja;0170000;28;no 1 līdz 5;;;
2020.07.14.;Limbažu novads;0660200;15;0;;;
2020.07.14.;Līgatnes novads;0421200;no 1 līdz 5;0;;;
2020.07.14.;Līvānu novads;0761201;0;0;;;
2020.07.14.;Lubānas novads;0701400;0;0;;;
2020.07.14.;Ludzas novads;0680200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.14.;Madonas novads;0700200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.14.;Mazsalacas novads;0961000;no 1 līdz 5;0;;;
2020.07.14.;Mālpils novads;0807400;no 1 līdz 5;0;;;
2020.07.14.;Mārupes novads;0807600;14;0;;;
2020.07.14.;Mērsraga novads;0887600;no 1 līdz 5;0;;;
2020.07.14.;Naukšēnu novads;0967300;0;0;;;
2020.07.14.;Neretas novads;0327100;no 1 līdz 5;0;;;
2020.07.14.;Nīcas novads;0647900;0;0;;;
2020.07.14.;Ogres novads;0740202;11;no 1 līdz 5;;;
2020.07.14.;Olaines novads;0801000;13;no 1 līdz 5;;;
2020.07.14.;Ozolnieku novads;0546701;10;no 1 līdz 5;;;
2020.07.14.;Pārgaujas novads;0427500;no 1 līdz 5;0;;;
2020.07.14.;Pāvilostas novads;0641401;0;0;;;
2020.07.14.;Pļaviņu novads;0321400;0;0;;;
2020.07.14.;Preiļu novads;0760202;no 1 līdz 5;0;;;
2020.07.14.;Priekules novads;0641600;no 1 līdz 5;0;;;
2020.07.14.;Priekuļu novads;0427300;46;7;;;
2020.07.14.;Raunas novads;0427700;no 1 līdz 5;0;;;
2020.07.14.;Rēzekne;0210000;no 1 līdz 5;no 1 līdz 5;;;
2020.07.14.;Rēzeknes novads;0780200;no 1 līdz 5;0;;;
2020.07.14.;Riebiņu novads;0766300;no 1 līdz 5;0;;;
2020.07.14.;Rīga;0010000;611;69;;;
2020.07.14.;Rojas novads;0888301;0;0;;;
2020.07.14.;Ropažu novads;0808400;no 1 līdz 5;0;;;
2020.07.14.;Rucavas novads;0648500;0;0;;;
2020.07.14.;Rugāju novads;0387500;no 1 līdz 5;0;;;
2020.07.14.;Rundāles novads;0407700;0;0;;;
2020.07.14.;Rūjienas novads;0961600;no 1 līdz 5;0;;;
2020.07.14.;Salacgrīvas novads;0661400;no 1 līdz 5;0;;;
2020.07.14.;Salas novads;0568700;0;0;;;
2020.07.14.;Salaspils novads;0801200;21;no 1 līdz 5;;;
2020.07.14.;Saldus novads;0840200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.14.;Saulkrastu novads;0801400;no 1 līdz 5;0;;;
2020.07.14.;Sējas novads;0809200;no 1 līdz 5;0;;;
2020.07.14.;Siguldas novads;0801601;11;no 1 līdz 5;;;
2020.07.14.;Skrīveru novads;0328200;no 1 līdz 5;0;;;
2020.07.14.;Skrundas novads;0621200;no 1 līdz 5;0;;;
2020.07.14.;Smiltenes novads;0941600;13;0;;;
2020.07.14.;Stopiņu novads;0809600;14;no 1 līdz 5;;;
2020.07.14.;Strenču novads;0941800;0;0;;;
2020.07.14.;Talsu novads;0880200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.14.;Tērvetes novads;0468900;0;0;;;
2020.07.14.;Tukuma novads;0900200;6;0;;;
2020.07.14.;Vaiņodes novads;0649300;0;0;;;
2020.07.14.;Valkas novads;0940200;6;no 1 līdz 5;;;
2020.07.14.;Valmiera;0250000;29;0;;;
2020.07.14.;Varakļānu novads;0701800;0;0;;;
2020.07.14.;Vārkavas novads;0769101;0;0;;;
2020.07.14.;Vecpiebalgas novads;0429300;no 1 līdz 5;0;;;
2020.07.14.;Vecumnieku novads;0409500;no 1 līdz 5;0;;;
2020.07.14.;Ventspils;0270000;no 1 līdz 5;0;;;
2020.07.14.;Ventspils novads;0980200;no 1 līdz 5;0;;;
2020.07.14.;Viesītes novads;0561800;0;0;;;
2020.07.14.;Viļakas novads;0381600;0;0;;;
2020.07.14.;Viļānu novads;0781800;0;0;;;
2020.07.14.;Zilupes novads;0681801;0;0;;;
2020.07.15.;Adrese nav norādīta;Nav;0;0;;;
2020.07.15.;Aglonas novads;0604300;0;0;;;
2020.07.15.;Aizkraukles novads;0320200;7;0;;;
2020.07.15.;Aizputes novads;0640600;no 1 līdz 5;0;;;
2020.07.15.;Aknīstes novads;0560800;0;0;;;
2020.07.15.;Alojas novads;0661000;no 1 līdz 5;0;;;
2020.07.15.;Alsungas novads;0624200;no 1 līdz 5;0;;;
2020.07.15.;Alūksnes novads;0360200;no 1 līdz 5;0;;;
2020.07.15.;Amatas novads;0424701;no 1 līdz 5;0;;;
2020.07.15.;Apes novads;0360800;0;0;;;
2020.07.15.;Auces novads;0460800;0;0;;;
2020.07.15.;Ādažu novads;0804400;no 1 līdz 5;0;;;
2020.07.15.;Babītes novads;0804900;12;no 1 līdz 5;;;
2020.07.15.;Baldones novads;0800600;no 1 līdz 5;0;;;
2020.07.15.;Baltinavas novads;0384400;0;0;;;
2020.07.15.;Balvu novads;0380200;0;0;;;
2020.07.15.;Bauskas novads;0400200;17;8;;;
2020.07.15.;Beverīnas novads;0964700;no 1 līdz 5;0;;;
2020.07.15.;Brocēnu novads;0840601;0;0;;;
2020.07.15.;Burtnieku novads;0967101;no 1 līdz 5;no 1 līdz 5;;;
2020.07.15.;Carnikavas novads;0805200;no 1 līdz 5;0;;;
2020.07.15.;Cesvaines novads;0700800;0;0;;;
2020.07.15.;Cēsu novads;0420200;8;0;;;
2020.07.15.;Ciblas novads;0684901;no 1 līdz 5;no 1 līdz 5;;;
2020.07.15.;Dagdas novads;0601000;no 1 līdz 5;0;;;
2020.07.15.;Daugavpils;0050000;15;no 1 līdz 5;;;
2020.07.15.;Daugavpils novads;0440200;no 1 līdz 5;0;;;
2020.07.15.;Dobeles novads;0460200;no 1 līdz 5;0;;;
2020.07.15.;Dundagas novads;0885100;0;0;;;
2020.07.15.;Durbes novads;0640801;no 1 līdz 5;0;;;
2020.07.15.;Engures novads;0905100;no 1 līdz 5;0;;;
2020.07.15.;Ērgļu novads;0705500;0;0;;;
2020.07.15.;Garkalnes novads;0806000;13;no 1 līdz 5;;;
2020.07.15.;Grobiņas novads;0641000;no 1 līdz 5;0;;;
2020.07.15.;Gulbenes novads;0500200;0;0;;;
2020.07.15.;Iecavas novads;0406400;no 1 līdz 5;0;;;
2020.07.15.;Ikšķiles novads;0740600;no 1 līdz 5;0;;;
2020.07.15.;Ilūkstes novads;0440801;0;0;;;
2020.07.15.;Inčukalna novads;0801800;0;0;;;
2020.07.15.;Jaunjelgavas novads;0321000;0;0;;;
2020.07.15.;Jaunpiebalgas novads;0425700;0;0;;;
2020.07.15.;Jaunpils novads;0905700;0;0;;;
2020.07.15.;Jelgava;0090000;27;no 1 līdz 5;;;
2020.07.15.;Jelgavas novads;0540200;8;no 1 līdz 5;;;
2020.07.15.;Jēkabpils;0110000;no 1 līdz 5;0;;;
2020.07.15.;Jēkabpils novads;0560200;0;0;;;
2020.07.15.;Jūrmala;0130000;41;no 1 līdz 5;;;
2020.07.15.;Kandavas novads;0901201;0;0;;;
2020.07.15.;Kārsavas novads;0681000;no 1 līdz 5;0;;;
2020.07.15.;Kocēnu novads;0960200;14;no 1 līdz 5;;;
2020.07.15.;Kokneses novads;0326100;no 1 līdz 5;0;;;
2020.07.15.;Krāslavas novads;0600202;0;0;;;
2020.07.15.;Krimuldas novads;0806900;0;0;;;
2020.07.15.;Krustpils novads;0566900;no 1 līdz 5;0;;;
2020.07.15.;Kuldīgas novads;0620200;6;0;;;
2020.07.15.;Ķeguma novads;0741001;no 1 līdz 5;0;;;
2020.07.15.;Ķekavas novads;0800800;20;no 1 līdz 5;;;
2020.07.15.;Lielvārdes novads;0741401;10;0;;;
2020.07.15.;Liepāja;0170000;28;no 1 līdz 5;;;
2020.07.15.;Limbažu novads;0660200;15;0;;;
2020.07.15.;Līgatnes novads;0421200;no 1 līdz 5;0;;;
2020.07.15.;Līvānu novads;0761201;0;0;;;
2020.07.15.;Lubānas novads;0701400;0;0;;;
2020.07.15.;Ludzas novads;0680200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.15.;Madonas novads;0700200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.15.;Mazsalacas novads;0961000;no 1 līdz 5;0;;;
2020.07.15.;Mālpils novads;0807400;no 1 līdz 5;0;;;
2020.07.15.;Mārupes novads;0807600;14;0;;;
2020.07.15.;Mērsraga novads;0887600;no 1 līdz 5;0;;;
2020.07.15.;Naukšēnu novads;0967300;0;0;;;
2020.07.15.;Neretas novads;0327100;no 1 līdz 5;0;;;
2020.07.15.;Nīcas novads;0647900;0;0;;;
2020.07.15.;Ogres novads;0740202;11;no 1 līdz 5;;;
2020.07.15.;Olaines novads;0801000;13;no 1 līdz 5;;;
2020.07.15.;Ozolnieku novads;0546701;10;no 1 līdz 5;;;
2020.07.15.;Pārgaujas novads;0427500;no 1 līdz 5;0;;;
2020.07.15.;Pāvilostas novads;0641401;0;0;;;
2020.07.15.;Pļaviņu novads;0321400;0;0;;;
2020.07.15.;Preiļu novads;0760202;no 1 līdz 5;0;;;
2020.07.15.;Priekules novads;0641600;no 1 līdz 5;0;;;
2020.07.15.;Priekuļu novads;0427300;46;7;;;
2020.07.15.;Raunas novads;0427700;no 1 līdz 5;0;;;
2020.07.15.;Rēzekne;0210000;no 1 līdz 5;no 1 līdz 5;;;
2020.07.15.;Rēzeknes novads;0780200;no 1 līdz 5;0;;;
2020.07.15.;Riebiņu novads;0766300;no 1 līdz 5;0;;;
2020.07.15.;Rīga;0010000;613;71;;;
2020.07.15.;Rojas novads;0888301;0;0;;;
2020.07.15.;Ropažu novads;0808400;no 1 līdz 5;0;;;
2020.07.15.;Rucavas novads;0648500;0;0;;;
2020.07.15.;Rugāju novads;0387500;no 1 līdz 5;0;;;
2020.07.15.;Rundāles novads;0407700;0;0;;;
2020.07.15.;Rūjienas novads;0961600;no 1 līdz 5;0;;;
2020.07.15.;Salacgrīvas novads;0661400;no 1 līdz 5;0;;;
2020.07.15.;Salas novads;0568700;0;0;;;
2020.07.15.;Salaspils novads;0801200;21;no 1 līdz 5;;;
2020.07.15.;Saldus novads;0840200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.15.;Saulkrastu novads;0801400;no 1 līdz 5;0;;;
2020.07.15.;Sējas novads;0809200;no 1 līdz 5;0;;;
2020.07.15.;Siguldas novads;0801601;11;no 1 līdz 5;;;
2020.07.15.;Skrīveru novads;0328200;no 1 līdz 5;0;;;
2020.07.15.;Skrundas novads;0621200;no 1 līdz 5;0;;;
2020.07.15.;Smiltenes novads;0941600;13;0;;;
2020.07.15.;Stopiņu novads;0809600;14;no 1 līdz 5;;;
2020.07.15.;Strenču novads;0941800;0;0;;;
2020.07.15.;Talsu novads;0880200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.15.;Tērvetes novads;0468900;0;0;;;
2020.07.15.;Tukuma novads;0900200;6;0;;;
2020.07.15.;Vaiņodes novads;0649300;0;0;;;
2020.07.15.;Valkas novads;0940200;6;no 1 līdz 5;;;
2020.07.15.;Valmiera;0250000;30;no 1 līdz 5;;;
2020.07.15.;Varakļānu novads;0701800;0;0;;;
2020.07.15.;Vārkavas novads;0769101;0;0;;;
2020.07.15.;Vecpiebalgas novads;0429300;no 1 līdz 5;0;;;
2020.07.15.;Vecumnieku novads;0409500;no 1 līdz 5;0;;;
2020.07.15.;Ventspils;0270000;no 1 līdz 5;0;;;
2020.07.15.;Ventspils novads;0980200;no 1 līdz 5;0;;;
2020.07.15.;Viesītes novads;0561800;0;0;;;
2020.07.15.;Viļakas novads;0381600;0;0;;;
2020.07.15.;Viļānu novads;0781800;0;0;;;
2020.07.15.;Zilupes novads;0681801;0;0;;;
2020.07.16.;Adrese nav norādīta;Nav;0;0;;;
2020.07.16.;Aglonas novads;0604300;0;0;;;
2020.07.16.;Aizkraukles novads;0320200;7;0;;;
2020.07.16.;Aizputes novads;0640600;no 1 līdz 5;0;;;
2020.07.16.;Aknīstes novads;0560800;0;0;;;
2020.07.16.;Alojas novads;0661000;no 1 līdz 5;0;;;
2020.07.16.;Alsungas novads;0624200;no 1 līdz 5;0;;;
2020.07.16.;Alūksnes novads;0360200;no 1 līdz 5;0;;;
2020.07.16.;Amatas novads;0424701;no 1 līdz 5;0;;;
2020.07.16.;Apes novads;0360800;0;0;;;
2020.07.16.;Auces novads;0460800;0;0;;;
2020.07.16.;Ādažu novads;0804400;no 1 līdz 5;0;;;
2020.07.16.;Babītes novads;0804900;12;no 1 līdz 5;;;
2020.07.16.;Baldones novads;0800600;no 1 līdz 5;0;;;
2020.07.16.;Baltinavas novads;0384400;0;0;;;
2020.07.16.;Balvu novads;0380200;0;0;;;
2020.07.16.;Bauskas novads;0400200;17;8;;;
2020.07.16.;Beverīnas novads;0964700;no 1 līdz 5;0;;;
2020.07.16.;Brocēnu novads;0840601;0;0;;;
2020.07.16.;Burtnieku novads;0967101;no 1 līdz 5;no 1 līdz 5;;;
2020.07.16.;Carnikavas novads;0805200;no 1 līdz 5;0;;;
2020.07.16.;Cesvaines novads;0700800;0;0;;;
2020.07.16.;Cēsu novads;0420200;8;0;;;
2020.07.16.;Ciblas novads;0684901;no 1 līdz 5;no 1 līdz 5;;;
2020.07.16.;Dagdas novads;0601000;no 1 līdz 5;0;;;
2020.07.16.;Daugavpils;0050000;15;no 1 līdz 5;;;
2020.07.16.;Daugavpils novads;0440200;no 1 līdz 5;0;;;
2020.07.16.;Dobeles novads;0460200;no 1 līdz 5;0;;;
2020.07.16.;Dundagas novads;0885100;0;0;;;
2020.07.16.;Durbes novads;0640801;no 1 līdz 5;0;;;
2020.07.16.;Engures novads;0905100;no 1 līdz 5;0;;;
2020.07.16.;Ērgļu novads;0705500;0;0;;;
2020.07.16.;Garkalnes novads;0806000;13;no 1 līdz 5;;;
2020.07.16.;Grobiņas novads;0641000;no 1 līdz 5;0;;;
2020.07.16.;Gulbenes novads;0500200;0;0;;;
2020.07.16.;Iecavas novads;0406400;no 1 līdz 5;0;;;
2020.07.16.;Ikšķiles novads;0740600;no 1 līdz 5;0;;;
2020.07.16.;Ilūkstes novads;0440801;0;0;;;
2020.07.16.;Inčukalna novads;0801800;0;0;;;
2020.07.16.;Jaunjelgavas novads;0321000;0;0;;;
2020.07.16.;Jaunpiebalgas novads;0425700;0;0;;;
2020.07.16.;Jaunpils novads;0905700;0;0;;;
2020.07.16.;Jelgava;0090000;27;no 1 līdz 5;;;
2020.07.16.;Jelgavas novads;0540200;8;no 1 līdz 5;;;
2020.07.16.;Jēkabpils;0110000;no 1 līdz 5;0;;;
2020.07.16.;Jēkabpils novads;0560200;0;0;;;
2020.07.16.;Jūrmala;0130000;41;no 1 līdz 5;;;
2020.07.16.;Kandavas novads;0901201;0;0;;;
2020.07.16.;Kārsavas novads;0681000;no 1 līdz 5;0;;;
2020.07.16.;Kocēnu novads;0960200;14;no 1 līdz 5;;;
2020.07.16.;Kokneses novads;0326100;no 1 līdz 5;0;;;
2020.07.16.;Krāslavas novads;0600202;0;0;;;
2020.07.16.;Krimuldas novads;0806900;0;0;;;
2020.07.16.;Krustpils novads;0566900;no 1 līdz 5;0;;;
2020.07.16.;Kuldīgas novads;0620200;6;0;;;
2020.07.16.;Ķeguma novads;0741001;no 1 līdz 5;0;;;
2020.07.16.;Ķekavas novads;0800800;20;no 1 līdz 5;;;
2020.07.16.;Lielvārdes novads;0741401;10;0;;;
2020.07.16.;Liepāja;0170000;28;no 1 līdz 5;;;
2020.07.16.;Limbažu novads;0660200;15;0;;;
2020.07.16.;Līgatnes novads;0421200;no 1 līdz 5;0;;;
2020.07.16.;Līvānu novads;0761201;0;0;;;
2020.07.16.;Lubānas novads;0701400;0;0;;;
2020.07.16.;Ludzas novads;0680200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.16.;Madonas novads;0700200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.16.;Mazsalacas novads;0961000;no 1 līdz 5;0;;;
2020.07.16.;Mālpils novads;0807400;no 1 līdz 5;0;;;
2020.07.16.;Mārupes novads;0807600;14;0;;;
2020.07.16.;Mērsraga novads;0887600;no 1 līdz 5;0;;;
2020.07.16.;Naukšēnu novads;0967300;0;0;;;
2020.07.16.;Neretas novads;0327100;no 1 līdz 5;0;;;
2020.07.16.;Nīcas novads;0647900;0;0;;;
2020.07.16.;Ogres novads;0740202;11;no 1 līdz 5;;;
2020.07.16.;Olaines novads;0801000;13;no 1 līdz 5;;;
2020.07.16.;Ozolnieku novads;0546701;10;no 1 līdz 5;;;
2020.07.16.;Pārgaujas novads;0427500;no 1 līdz 5;0;;;
2020.07.16.;Pāvilostas novads;0641401;0;0;;;
2020.07.16.;Pļaviņu novads;0321400;0;0;;;
2020.07.16.;Preiļu novads;0760202;no 1 līdz 5;0;;;
2020.07.16.;Priekules novads;0641600;no 1 līdz 5;0;;;
2020.07.16.;Priekuļu novads;0427300;46;7;;;
2020.07.16.;Raunas novads;0427700;no 1 līdz 5;0;;;
2020.07.16.;Rēzekne;0210000;no 1 līdz 5;no 1 līdz 5;;;
2020.07.16.;Rēzeknes novads;0780200;no 1 līdz 5;0;;;
2020.07.16.;Riebiņu novads;0766300;no 1 līdz 5;0;;;
2020.07.16.;Rīga;0010000;614;72;;;
2020.07.16.;Rojas novads;0888301;0;0;;;
2020.07.16.;Ropažu novads;0808400;no 1 līdz 5;0;;;
2020.07.16.;Rucavas novads;0648500;0;0;;;
2020.07.16.;Rugāju novads;0387500;no 1 līdz 5;0;;;
2020.07.16.;Rundāles novads;0407700;0;0;;;
2020.07.16.;Rūjienas novads;0961600;no 1 līdz 5;0;;;
2020.07.16.;Salacgrīvas novads;0661400;no 1 līdz 5;0;;;
2020.07.16.;Salas novads;0568700;0;0;;;
2020.07.16.;Salaspils novads;0801200;21;no 1 līdz 5;;;
2020.07.16.;Saldus novads;0840200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.16.;Saulkrastu novads;0801400;no 1 līdz 5;0;;;
2020.07.16.;Sējas novads;0809200;no 1 līdz 5;0;;;
2020.07.16.;Siguldas novads;0801601;11;no 1 līdz 5;;;
2020.07.16.;Skrīveru novads;0328200;no 1 līdz 5;0;;;
2020.07.16.;Skrundas novads;0621200;no 1 līdz 5;0;;;
2020.07.16.;Smiltenes novads;0941600;13;0;;;
2020.07.16.;Stopiņu novads;0809600;14;no 1 līdz 5;;;
2020.07.16.;Strenču novads;0941800;0;0;;;
2020.07.16.;Talsu novads;0880200;no 1 līdz 5;no 1 līdz 5;;;
2020.07.16.;Tērvetes novads;0468900;0;0;;;
